id;word;pos;ttpos;rrnpos;ttlemma;rnnlemma;s_line;position;word2;word2lemma;category;num_custom;regionDees;regionDees_from_codeRegional;regionDees_supp;R_code_from_codeRegional;R_code_from_regionDees;R_code_suppl_phylo;R_code_suppl_total;coefficientRegionDees;dateMoyenneDees;codeRegional;coefficientRegional;vers;qualite;dateComposition;dateManuscrit;lieuComposition;lieu_compo_normalise;lieu_compo_simplifie;lieuManuscrit;lieu_manuscrit_normalise;lieu_manuscrit_simplifie;genre;corpus_1987_test;corpus_1987;std_date;type_full;type
lac;ge;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;80;2 004 743;envoi;envoyer;VERcjg;201;Haute-Marne;Haute-Marne;Haute-Marne;22;22;22;22;86 (Langres et env.);1237;61;86;non;cr1;1220;1237;nil;NA;NA;Est;est;g. est;nil;lac;VRAI;1220;jo;0
lac;ge;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;87;2 004 895;i;y;PROadv;201;Haute-Marne;Haute-Marne;Haute-Marne;22;22;22;22;86 (Langres et env.);1237;61;86;non;cr1;1220;1237;nil;NA;NA;Est;est;g. est;nil;lac;VRAI;1220;jo;0
lac;ge;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;97;2 005 323;an;en;PROadv;201;Haute-Marne;Haute-Marne;Haute-Marne;22;22;22;22;86 (Langres et env.);1237;61;86;non;cr1;1220;1237;nil;NA;NA;Est;est;g. est;nil;lac;VRAI;1220;jo;0
lac;ge;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;184;2 007 497;eusse;avoir;VERcjg;201;Haute-Marne;Haute-Marne;Haute-Marne;22;22;22;22;86 (Langres et env.);1237;61;86;non;cr1;1220;1237;nil;NA;NA;Est;est;g. est;nil;lac;VRAI;1220;jo;0
lac;ge;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;68;2 004 466;ai;avoir;VERcjg;201;Haute-Marne;Haute-Marne;Haute-Marne;22;22;22;22;86 (Langres et env.);1237;61;86;non;cr1;1220;1237;nil;NA;NA;Est;est;g. est;nil;lac;VRAI;1220;jo;0
lac;ge;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;85;2 004 849;ai;avoir;VERcjg;201;Haute-Marne;Haute-Marne;Haute-Marne;22;22;22;22;86 (Langres et env.);1237;61;86;non;cr1;1220;1237;nil;NA;NA;Est;est;g. est;nil;lac;VRAI;1220;jo;0
lac;ge;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;212;2 008 314;ai;avoir;VERcjg;201;Haute-Marne;Haute-Marne;Haute-Marne;22;22;22;22;86 (Langres et env.);1237;61;86;non;cr1;1220;1237;nil;NA;NA;Est;est;g. est;nil;lac;VRAI;1220;jo;0
lac;ge;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;211;2 008 285;eusse;avoir;VERcjg;201;Haute-Marne;Haute-Marne;Haute-Marne;22;22;22;22;86 (Langres et env.);1237;61;86;non;cr1;1220;1237;nil;NA;NA;Est;est;g. est;nil;lac;VRAI;1220;jo;0
lac;ge;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;95;2 005 240;ai;avoir;VERcjg;201;Haute-Marne;Haute-Marne;Haute-Marne;22;22;22;22;86 (Langres et env.);1237;61;86;non;cr1;1220;1237;nil;NA;NA;Est;est;g. est;nil;lac;VRAI;1220;jo;0
lac;ge;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;301;2 011 148;aie;avoir;VERcjg;201;Haute-Marne;Haute-Marne;Haute-Marne;22;22;22;22;86 (Langres et env.);1237;61;86;non;cr1;1220;1237;nil;NA;NA;Est;est;g. est;nil;lac;VRAI;1220;jo;0
lac;ge;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;36;2 003 767;avoc;avec;PRE;201;Haute-Marne;Haute-Marne;Haute-Marne;22;22;22;22;86 (Langres et env.);1237;61;86;non;cr1;1220;1237;nil;NA;NA;Est;est;g. est;nil;lac;VRAI;1220;jo;0
lanc;je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;71;2 015 159;estoie;être;VERcjg;71;Somme, Pas-de-Calais;Ardennes;Somme, Pas-de-Calais;17;11;11;17;76 (Somme, Pas-de-Calais);1275;50;63;non;cr;1220;1275;nil;NA;NA;pic.;pic.;g. nord;roman breton en prose;#N/A;FAUX;1220;jo;0
lanc;je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;101;2 016 005;euisse;avoir;VERcjg;71;Somme, Pas-de-Calais;Ardennes;Somme, Pas-de-Calais;17;11;11;17;76 (Somme, Pas-de-Calais);1275;50;63;non;cr;1220;1275;nil;NA;NA;pic.;pic.;g. nord;roman breton en prose;#N/A;FAUX;1220;jo;0
lanc;je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;98;2 015 917;a;à;PRE;71;Somme, Pas-de-Calais;Ardennes;Somme, Pas-de-Calais;17;11;11;17;76 (Somme, Pas-de-Calais);1275;50;63;non;cr;1220;1275;nil;NA;NA;pic.;pic.;g. nord;roman breton en prose;#N/A;FAUX;1220;jo;0
lancpr;je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;66;2 024 200;i;y;PROadv;65;nil;Somme, Pas-de-Calais;Somme, Pas-de-Calais;11;NA;11;11;nil;1310;26;76;non;nil;1220;1316;nil;NA;NA;pic.;pic.;g. nord;nil;lancpr;VRAI;1220;jo;0
lancpr;je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;85;2 024 812;ai;avoir;VERcjg;65;nil;Somme, Pas-de-Calais;Somme, Pas-de-Calais;11;NA;11;11;nil;1310;26;76;non;nil;1220;1316;nil;NA;NA;pic.;pic.;g. nord;nil;lancpr;VRAI;1220;jo;0
lancpr;je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;263;2 030 253;ai;avoir;VERcjg;65;nil;Somme, Pas-de-Calais;Somme, Pas-de-Calais;11;NA;11;11;nil;1310;26;76;non;nil;1220;1316;nil;NA;NA;pic.;pic.;g. nord;nil;lancpr;VRAI;1220;jo;0
lancpr;je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;193;2 027 821;eusse;avoir;VERcjg;65;nil;Somme, Pas-de-Calais;Somme, Pas-de-Calais;11;NA;11;11;nil;1310;26;76;non;nil;1220;1316;nil;NA;NA;pic.;pic.;g. nord;nil;lancpr;VRAI;1220;jo;0
lancpr;jou;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;59;2 024 052;ai;avoir;VERcjg;65;nil;Somme, Pas-de-Calais;Somme, Pas-de-Calais;11;NA;11;11;nil;1310;26;76;non;nil;1220;1316;nil;NA;NA;pic.;pic.;g. nord;nil;lancpr;VRAI;1220;jo;0
lancpr;je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;69;2 024 333;envoie;envoyer;VERcjg;65;nil;Somme, Pas-de-Calais;Somme, Pas-de-Calais;11;NA;11;11;nil;1310;26;76;non;nil;1220;1316;nil;NA;NA;pic.;pic.;g. nord;nil;lancpr;VRAI;1220;jo;0
lancpr;je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;210;2 028 373;estoie;être;VERcjg;65;nil;Somme, Pas-de-Calais;Somme, Pas-de-Calais;11;NA;11;11;nil;1310;26;76;non;nil;1220;1316;nil;NA;NA;pic.;pic.;g. nord;nil;lancpr;VRAI;1220;jo;0
lancpr;je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;33;2 023 341;aveuc;avec;PRE;65;nil;Somme, Pas-de-Calais;Somme, Pas-de-Calais;11;NA;11;11;nil;1310;26;76;non;nil;1220;1316;nil;NA;NA;pic.;pic.;g. nord;nil;lancpr;VRAI;1220;jo;0
lancpr;jou;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;87;2 024 895;en;en;PROadv;65;nil;Somme, Pas-de-Calais;Somme, Pas-de-Calais;11;NA;11;11;nil;1310;26;76;non;nil;1220;1316;nil;NA;NA;pic.;pic.;g. nord;nil;lancpr;VRAI;1220;jo;0
lancpr;je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;76;2 024 471;i;y;PROadv;65;nil;Somme, Pas-de-Calais;Somme, Pas-de-Calais;11;NA;11;11;nil;1310;26;76;non;nil;1220;1316;nil;NA;NA;pic.;pic.;g. nord;nil;lancpr;VRAI;1220;jo;0
lanvalC;jo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;294;0 224 748;aime;aimer;VERcjg;284;nil;Angleterre;Angleterre;29;NA;29;29;nil;nil;86;nil;oui;ms2;1165;1290;Nord-Ouest;Nord-Ouest;g. nord-ouest;agn.;agn.;agn.;lai;#N/A;FAUX;1165;jo;0
lanvalH;ieo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;615;0 230 469;ai;avoir;VERcjg;272;nil;nil;Angleterre;NA;NA;29;29;nil;nil;nil;nil;oui;ms2;1165;1275;Nord-Ouest;Nord-Ouest;g. nord-ouest;agn.;agn.;agn.;nil;#N/A;FAUX;1165;jo;0
lanvalH;io;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;293;0 228 556;aim;aimer;VERcjg;272;nil;nil;Angleterre;NA;NA;29;29;nil;nil;nil;nil;oui;ms2;1165;1275;Nord-Ouest;Nord-Ouest;g. nord-ouest;agn.;agn.;agn.;nil;#N/A;FAUX;1165;jo;0
lanvalP;je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;292;0 232 342;aim;aimer;VERcjg;57;nil;nil;Somme, Pas-de-Calais;NA;NA;11;11;nil;nil;nil;nil;oui;ms2;1165;1290;Nord-Ouest;Nord-Ouest;g. nord-ouest;pic.;pic.;g. nord;lai;#N/A;FAUX;1165;jo;0
lanvalS;je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;619;0 238 028;ai;avoir;VERcjg;150;nil;nil;Region parisienne;NA;NA;19;19;nil;nil;nil;nil;oui;ms2;1165;1300;Nord-Ouest;Nord-Ouest;g. nord-ouest;frc.;frc.;g. francien;lai;#N/A;FAUX;1165;jo;0
lanvalS;ie;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;291;0 236 072;aim;aimer;VERcjg;150;nil;nil;Region parisienne;NA;NA;19;19;nil;nil;nil;nil;oui;ms2;1165;1300;Nord-Ouest;Nord-Ouest;g. nord-ouest;frc.;frc.;g. francien;lai;#N/A;FAUX;1165;jo;0
laustH;jeo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;107;0 238 840;ai;avoir;VERcjg;271;nil;Angleterre;Angleterre;29;NA;29;29;nil;nil;86;nil;oui;nil;1165;1275;Nord-Ouest;Nord-Ouest;g. nord-ouest;agn.;agn.;agn.;lai;#N/A;FAUX;1165;jo;0
lin;je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;30;1 794 421;ai;avoir;VERcjg;163;Yonne;Yonne;Yonne;20;20;20;20;90 (Yonne);1250;58;90;non;cr2;1213;1250;Sud-Est;Sud-Est;g. sud-est;bourg.;bourg.;g. sud-est;roman arthurien;lin;VRAI;1213;jo;0
lin;je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;789;1 815 618;en;en;PROadv;163;Yonne;Yonne;Yonne;20;20;20;20;90 (Yonne);1250;58;90;non;cr2;1213;1250;Sud-Est;Sud-Est;g. sud-est;bourg.;bourg.;g. sud-est;roman arthurien;lin;VRAI;1213;jo;0
lin;je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;140;1 797 026;ai;avoir;VERcjg;163;Yonne;Yonne;Yonne;20;20;20;20;90 (Yonne);1250;58;90;non;cr2;1213;1250;Sud-Est;Sud-Est;g. sud-est;bourg.;bourg.;g. sud-est;roman arthurien;lin;VRAI;1213;jo;0
lin;je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;709;1 813 281;irai;aller;VERcjg;163;Yonne;Yonne;Yonne;20;20;20;20;90 (Yonne);1250;58;90;non;cr2;1213;1250;Sud-Est;Sud-Est;g. sud-est;bourg.;bourg.;g. sud-est;roman arthurien;lin;VRAI;1213;jo;0
lin;je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;236;1 799 727;en;en;PRE;163;Yonne;Yonne;Yonne;20;20;20;20;90 (Yonne);1250;58;90;non;cr2;1213;1250;Sud-Est;Sud-Est;g. sud-est;bourg.;bourg.;g. sud-est;roman arthurien;lin;VRAI;1213;jo;0
lin;je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;140;1 797 021;ai;avoir;VERcjg;163;Yonne;Yonne;Yonne;20;20;20;20;90 (Yonne);1250;58;90;non;cr2;1213;1250;Sud-Est;Sud-Est;g. sud-est;bourg.;bourg.;g. sud-est;roman arthurien;lin;VRAI;1213;jo;0
lin;je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;699;1 812 999;irai;aller;VERcjg;163;Yonne;Yonne;Yonne;20;20;20;20;90 (Yonne);1250;58;90;non;cr2;1213;1250;Sud-Est;Sud-Est;g. sud-est;bourg.;bourg.;g. sud-est;roman arthurien;lin;VRAI;1213;jo;0
lin;je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;371;1 803 650;i;y;PROadv;163;Yonne;Yonne;Yonne;20;20;20;20;90 (Yonne);1250;58;90;non;cr2;1213;1250;Sud-Est;Sud-Est;g. sud-est;bourg.;bourg.;g. sud-est;roman arthurien;lin;VRAI;1213;jo;0
lin;je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;299;1 801 676;et;et;CONcoo;163;Yonne;Yonne;Yonne;20;20;20;20;90 (Yonne);1250;58;90;non;cr2;1213;1250;Sud-Est;Sud-Est;g. sud-est;bourg.;bourg.;g. sud-est;roman arthurien;lin;VRAI;1213;jo;0
lin;ge;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;202;1 798 866;et;et;CONcoo;163;Yonne;Yonne;Yonne;20;20;20;20;90 (Yonne);1250;58;90;non;cr2;1213;1250;Sud-Est;Sud-Est;g. sud-est;bourg.;bourg.;g. sud-est;roman arthurien;lin;VRAI;1213;jo;0
lin;je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;195;1 798 650;ai;avoir;VERcjg;163;Yonne;Yonne;Yonne;20;20;20;20;90 (Yonne);1250;58;90;non;cr2;1213;1250;Sud-Est;Sud-Est;g. sud-est;bourg.;bourg.;g. sud-est;roman arthurien;lin;VRAI;1213;jo;0
lin;je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;670;1 812 164;estoie;être;VERcjg;163;Yonne;Yonne;Yonne;20;20;20;20;90 (Yonne);1250;58;90;non;cr2;1213;1250;Sud-Est;Sud-Est;g. sud-est;bourg.;bourg.;g. sud-est;roman arthurien;lin;VRAI;1213;jo;0
lin;je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;30;1 794 409;avoie;avoir;VERcjg;163;Yonne;Yonne;Yonne;20;20;20;20;90 (Yonne);1250;58;90;non;cr2;1213;1250;Sud-Est;Sud-Est;g. sud-est;bourg.;bourg.;g. sud-est;roman arthurien;lin;VRAI;1213;jo;0
lin;je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;585;1 809 787;i;y;PROadv;163;Yonne;Yonne;Yonne;20;20;20;20;90 (Yonne);1250;58;90;non;cr2;1213;1250;Sud-Est;Sud-Est;g. sud-est;bourg.;bourg.;g. sud-est;roman arthurien;lin;VRAI;1213;jo;0
lin;je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;475;1 806 828;en;en;PROadv;163;Yonne;Yonne;Yonne;20;20;20;20;90 (Yonne);1250;58;90;non;cr2;1213;1250;Sud-Est;Sud-Est;g. sud-est;bourg.;bourg.;g. sud-est;roman arthurien;lin;VRAI;1213;jo;0
lin;je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;691;1 812 752;aie;avoir;VERcjg;163;Yonne;Yonne;Yonne;20;20;20;20;90 (Yonne);1250;58;90;non;cr2;1213;1250;Sud-Est;Sud-Est;g. sud-est;bourg.;bourg.;g. sud-est;roman arthurien;lin;VRAI;1213;jo;0
lin;je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;424;1 804 999;oi;avoir;VERcjg;163;Yonne;Yonne;Yonne;20;20;20;20;90 (Yonne);1250;58;90;non;cr2;1213;1250;Sud-Est;Sud-Est;g. sud-est;bourg.;bourg.;g. sud-est;roman arthurien;lin;VRAI;1213;jo;0
lin;je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;373;1 803 760;ardrai;ardre;VERcjg;163;Yonne;Yonne;Yonne;20;20;20;20;90 (Yonne);1250;58;90;non;cr2;1213;1250;Sud-Est;Sud-Est;g. sud-est;bourg.;bourg.;g. sud-est;roman arthurien;lin;VRAI;1213;jo;0
lin;je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;503;1 807 623;et;et;CONcoo;163;Yonne;Yonne;Yonne;20;20;20;20;90 (Yonne);1250;58;90;non;cr2;1213;1250;Sud-Est;Sud-Est;g. sud-est;bourg.;bourg.;g. sud-est;roman arthurien;lin;VRAI;1213;jo;0
lin;je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;195;1 798 642;ai;avoir;VERcjg;163;Yonne;Yonne;Yonne;20;20;20;20;90 (Yonne);1250;58;90;non;cr2;1213;1250;Sud-Est;Sud-Est;g. sud-est;bourg.;bourg.;g. sud-est;roman arthurien;lin;VRAI;1213;jo;0
lin;je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;432;1 805 230;eusse;avoir;VERcjg;163;Yonne;Yonne;Yonne;20;20;20;20;90 (Yonne);1250;58;90;non;cr2;1213;1250;Sud-Est;Sud-Est;g. sud-est;bourg.;bourg.;g. sud-est;roman arthurien;lin;VRAI;1213;jo;0
lin;je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;143;1 797 126;aie;avoir;VERcjg;163;Yonne;Yonne;Yonne;20;20;20;20;90 (Yonne);1250;58;90;non;cr2;1213;1250;Sud-Est;Sud-Est;g. sud-est;bourg.;bourg.;g. sud-est;roman arthurien;lin;VRAI;1213;jo;0
lin;je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;248;1 800 074;ai;avoir;VERcjg;163;Yonne;Yonne;Yonne;20;20;20;20;90 (Yonne);1250;58;90;non;cr2;1213;1250;Sud-Est;Sud-Est;g. sud-est;bourg.;bourg.;g. sud-est;roman arthurien;lin;VRAI;1213;jo;0
loys;je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;1105;3 031 490;irai;aller;VERcjg;37;Normandie;Normandie;Normandie;10;10;10;10;96 (Eure);1310;24;96;non;ms1;1298;1310;multiple;NA;NA;nil;nil;NA;miracles en prose;loys;VRAI;1298;jo;0
loys;je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;1306;3 038 800;irai;aller;VERcjg;37;Normandie;Normandie;Normandie;10;10;10;10;96 (Eure);1310;24;96;non;ms1;1298;1310;multiple;NA;NA;nil;nil;NA;miracles en prose;loys;VRAI;1298;jo;0
mace;ge;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;2820;3 069 140;a;à;PRE;234;Nievre, Allier;Nievre, Allier;Nievre, Allier;28;28;28;28;84 (Nievre, Allier);1343;85;84;oui;cr;1300;1343;Centre;centre;g. sud;berr.;berr.;g. sud;trad. de l'Ancien Testament;mace;VRAI;1300;jo;0
malk;je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;705;2 787 510;amoigne;amener;VERcjg;138;Marne;Marne;Marne;18;18;18;18;90 (Marne est);1300;53;90;oui;ms3;1283;1283;lorr.;lorr.;g. nord-est;lorr.;lorr.;g. nord-est;trad. tantot libre, tantot litterale de l'Ancien Testament;malk;VRAI;1283;jo;0
malk;je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;1288;2 790 914;ai;avoir;VERcjg;138;Marne;Marne;Marne;18;18;18;18;90 (Marne est);1300;53;90;oui;ms3;1283;1283;lorr.;lorr.;g. nord-est;lorr.;lorr.;g. nord-est;trad. tantot libre, tantot litterale de l'Ancien Testament;malk;VRAI;1283;jo;0
malk;je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;2821;2 799 866;apanrai;apprendre;VERcjg;138;Marne;Marne;Marne;18;18;18;18;90 (Marne est);1300;53;90;oui;ms3;1283;1283;lorr.;lorr.;g. nord-est;lorr.;lorr.;g. nord-est;trad. tantot libre, tantot litterale de l'Ancien Testament;malk;VRAI;1283;jo;0
malk;je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;1751;2 793 612;an;en;PROadv;138;Marne;Marne;Marne;18;18;18;18;90 (Marne est);1300;53;90;oui;ms3;1283;1283;lorr.;lorr.;g. nord-est;lorr.;lorr.;g. nord-est;trad. tantot libre, tantot litterale de l'Ancien Testament;malk;VRAI;1283;jo;0
malk;je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;1672;2 793 128;apaisanterai;apaisanter;VERcjg;138;Marne;Marne;Marne;18;18;18;18;90 (Marne est);1300;53;90;oui;ms3;1283;1283;lorr.;lorr.;g. nord-est;lorr.;lorr.;g. nord-est;trad. tantot libre, tantot litterale de l'Ancien Testament;malk;VRAI;1283;jo;0
malk;je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;769;2 787 877;ai;avoir;VERcjg;138;Marne;Marne;Marne;18;18;18;18;90 (Marne est);1300;53;90;oui;ms3;1283;1283;lorr.;lorr.;g. nord-est;lorr.;lorr.;g. nord-est;trad. tantot libre, tantot litterale de l'Ancien Testament;malk;VRAI;1283;jo;0
malk;je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;1103;2 789 797;en;en;PROadv;138;Marne;Marne;Marne;18;18;18;18;90 (Marne est);1300;53;90;oui;ms3;1283;1283;lorr.;lorr.;g. nord-est;lorr.;lorr.;g. nord-est;trad. tantot libre, tantot litterale de l'Ancien Testament;malk;VRAI;1283;jo;0
malk;je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;1924;2 794 598;et;et;CONcoo;138;Marne;Marne;Marne;18;18;18;18;90 (Marne est);1300;53;90;oui;ms3;1283;1283;lorr.;lorr.;g. nord-est;lorr.;lorr.;g. nord-est;trad. tantot libre, tantot litterale de l'Ancien Testament;malk;VRAI;1283;jo;0
malk;je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;2103;2 795 630;et;et;CONcoo;138;Marne;Marne;Marne;18;18;18;18;90 (Marne est);1300;53;90;oui;ms3;1283;1283;lorr.;lorr.;g. nord-est;lorr.;lorr.;g. nord-est;trad. tantot libre, tantot litterale de l'Ancien Testament;malk;VRAI;1283;jo;0
malk;je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;997;2 789 173;aemplirai;aemplir;VERcjg;138;Marne;Marne;Marne;18;18;18;18;90 (Marne est);1300;53;90;oui;ms3;1283;1283;lorr.;lorr.;g. nord-est;lorr.;lorr.;g. nord-est;trad. tantot libre, tantot litterale de l'Ancien Testament;malk;VRAI;1283;jo;0
malk;je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;1710;2 793 359;ai;avoir;VERcjg;138;Marne;Marne;Marne;18;18;18;18;90 (Marne est);1300;53;90;oui;ms3;1283;1283;lorr.;lorr.;g. nord-est;lorr.;lorr.;g. nord-est;trad. tantot libre, tantot litterale de l'Ancien Testament;malk;VRAI;1283;jo;0
malk;je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;1214;2 790 465;ai;avoir;VERcjg;138;Marne;Marne;Marne;18;18;18;18;90 (Marne est);1300;53;90;oui;ms3;1283;1283;lorr.;lorr.;g. nord-est;lorr.;lorr.;g. nord-est;trad. tantot libre, tantot litterale de l'Ancien Testament;malk;VRAI;1283;jo;0
malk;je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;2328;2 796 953;et;et;CONcoo;138;Marne;Marne;Marne;18;18;18;18;90 (Marne est);1300;53;90;oui;ms3;1283;1283;lorr.;lorr.;g. nord-est;lorr.;lorr.;g. nord-est;trad. tantot libre, tantot litterale de l'Ancien Testament;malk;VRAI;1283;jo;0
martin1;je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;264;2 116 341;auroi;avoir;VERcjg;235;Nievre, Allier;Nievre, Allier;Nievre, Allier;28;28;28;28;81 (Nievre, Allier);1285;85;81;oui;ms;1225;1290;tour.;tour.;g. sud-ouest;bourg.;bourg.;g. sud-est;vie de saint;martin1;VRAI;1225;jo;0
merlin;je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;390;1 826 035;en;en;PROadv;73;Somme, Pas-de-Calais;Somme, Pas-de-Calais;Somme, Pas-de-Calais;11;11;11;11;80 (Pas-de-Calais sud-est);1290;29;80;non;cr1;1213;1310;Sud-Est;Sud-Est;g. sud-est;pic.;pic.;g. nord;roman arthurien;merlin;VRAI;1213;jo;0
merlin;jou;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;423;1 826 762;apielerai;appeler;VERcjg;73;Somme, Pas-de-Calais;Somme, Pas-de-Calais;Somme, Pas-de-Calais;11;11;11;11;80 (Pas-de-Calais sud-est);1290;29;80;non;cr1;1213;1310;Sud-Est;Sud-Est;g. sud-est;pic.;pic.;g. nord;roman arthurien;merlin;VRAI;1213;jo;0
merlin;jou;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;228;1 822 319;a;à;PRE;73;Somme, Pas-de-Calais;Somme, Pas-de-Calais;Somme, Pas-de-Calais;11;11;11;11;80 (Pas-de-Calais sud-est);1290;29;80;non;cr1;1213;1310;Sud-Est;Sud-Est;g. sud-est;pic.;pic.;g. nord;roman arthurien;merlin;VRAI;1213;jo;0
merlin;je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;250;1 822 855;en;en;PROadv;73;Somme, Pas-de-Calais;Somme, Pas-de-Calais;Somme, Pas-de-Calais;11;11;11;11;80 (Pas-de-Calais sud-est);1290;29;80;non;cr1;1213;1310;Sud-Est;Sud-Est;g. sud-est;pic.;pic.;g. nord;roman arthurien;merlin;VRAI;1213;jo;0
merlin;je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;485;1 827 999;eusse;avoir;VERcjg;73;Somme, Pas-de-Calais;Somme, Pas-de-Calais;Somme, Pas-de-Calais;11;11;11;11;80 (Pas-de-Calais sud-est);1290;29;80;non;cr1;1213;1310;Sud-Est;Sud-Est;g. sud-est;pic.;pic.;g. nord;roman arthurien;merlin;VRAI;1213;jo;0
merm;je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;164;1 428 974;et;et;CONcoo;139;Marne;Marne;Marne;18;18;18;18;86 (Marne ouest);1250;52;86;non;cr3;1200;1290;pic.;pic.;g. nord;Marne;Marne;g. nord-est;bestiaire en prose;merm;VRAI;1200;jo;0
merm;je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;274;1 432 708;obli;oublier;VERcjg;139;Marne;Marne;Marne;18;18;18;18;86 (Marne ouest);1250;52;86;non;cr3;1200;1290;pic.;pic.;g. nord;Marne;Marne;g. nord-est;bestiaire en prose;merm;VRAI;1200;jo;0
