word; pos; ttpos; rrnpos; ttlemma; rnnlemma; id; s_line; position
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergic; 169; 2 311 016
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROper; i2|i|y; il; vergic; 215; 2 311 309
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergic; 230; 2 311 361
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergic; 256; 2 311 528
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; vergic; 349; 2 312 153
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; vergic; 375; 2 312 329
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergic; 414; 2 312 584
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergic; 415; 2 312 588
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergic; 423; 2 312 644
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergic; 602; 2 313 706
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergic; 603; 2 313 714
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergic; 607; 2 313 737
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergic; 619; 2 313 822
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergic; 629; 2 313 887
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergic; 757; 2 314 688
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergic; 759; 2 314 699
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergic; 762; 2 314 718
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergic; 838; 2 315 187
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergic; 919; 2 315 721
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergie; 142; 2 317 019
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergie; 160; 2 317 141
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergie; 163; 2 317 160
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergie; 224; 2 317 555
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergie; 250; 2 317 719
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergie; 342; 2 318 339
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; vergie; 368; 2 318 512
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergie; 403; 2 318 737
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergie; 519; 2 319 491
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergie; 520; 2 319 499
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergie; 524; 2 319 521
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergie; 546; 2 319 670
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergie; 672; 2 320 463
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergie; 675; 2 320 482
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergie; 751; 2 320 949
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergie; 758; 2 320 995
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergie; 827; 2 321 455
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; vergif; 114; 2 322 548
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; vergif; 142; 2 322 744
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergif; 158; 2 322 853
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; vergif; 161; 2 322 872
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; vergif; 205; 2 323 156
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROper; i2|i|y; il; vergif; 207; 2 323 171
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; vergif; 248; 2 323 431
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; vergif; 321; 2 323 926
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; vergif; 336; 2 324 022
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; vergif; 360; 2 324 183
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergif; 397; 2 324 424
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergif; 398; 2 324 428
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; vergif; 406; 2 324 481
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; vergif; 559; 2 325 471
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; vergif; 560; 2 325 479
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergif; 564; 2 325 500
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergif; 576; 2 325 587
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergif; 586; 2 325 651
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergif; 710; 2 326 437
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergif; 712; 2 326 448
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergif; 715; 2 326 467
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergif; 785; 2 326 894
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergif; 792; 2 326 941
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergif; 863; 2 327 411
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergig; 120; 2 328 537
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergig; 148; 2 328 732
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergig; 166; 2 328 858
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergig; 169; 2 328 877
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROper; i2|i|y; il; vergig; 215; 2 329 176
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergig; 230; 2 329 271
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; vergig; 349; 2 330 052
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; vergig; 375; 2 330 225
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergig; 414; 2 330 481
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergig; 423; 2 330 540
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergig; 602; 2 331 644
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergig; 603; 2 331 652
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergig; 629; 2 331 828
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergig; 757; 2 332 625
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergig; 759; 2 332 636
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergig; 838; 2 333 124
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergig; 845; 2 333 156
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergig; 919; 2 333 636
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergih; 114; 2 334 759
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergih; 142; 2 334 955
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergih; 160; 2 335 075
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergih; 207; 2 335 385
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergih; 209; 2 335 399
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergih; 250; 2 335 662
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergih; 320; 2 336 132
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergih; 341; 2 336 275
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; vergih; 342; 2 336 280
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergih; 405; 2 336 696
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergih; 406; 2 336 700
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergih; 414; 2 336 758
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; vergih; 581; 2 337 833
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergih; 582; 2 337 841
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergih; 586; 2 337 865
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergih; 608; 2 338 014
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergih; 734; 2 338 816
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergih; 736; 2 338 827
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergih; 739; 2 338 846
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergih; 815; 2 339 314
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergih; 822; 2 339 359
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergih; 893; 2 339 834
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergii; 114; 2 340 949
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergii; 142; 2 341 143
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergii; 159; 2 341 258
i; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; il|je; il; vergii; 188; 2 341 438
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; vergii; 323; 2 342 326
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; vergii; 349; 2 342 502
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergii; 387; 2 342 748
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergii; 388; 2 342 752
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergii; 396; 2 342 806
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergii; 554; 2 343 831
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergii; 555; 2 343 839
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergii; 559; 2 343 860
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergii; 581; 2 344 007
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergii; 707; 2 344 797
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergii; 709; 2 344 808
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergii; 712; 2 344 825
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergii; 785; 2 345 272
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergii; 864; 2 345 793
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergik; 114; 2 346 862
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergik; 142; 2 347 057
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergik; 158; 2 347 163
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergik; 161; 2 347 182
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROper; i2|i|y; il; vergik; 205; 2 347 470
i; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; il|je; il; vergik; 207; 2 347 485
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergik; 222; 2 347 582
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergik; 248; 2 347 746
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; vergik; 337; 2 348 340
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; vergik; 363; 2 348 516
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergik; 402; 2 348 765
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergik; 403; 2 348 769
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergik; 411; 2 348 823
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergik; 556; 2 349 761
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergik; 557; 2 349 769
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergik; 561; 2 349 791
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergik; 573; 2 349 877
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergik; 581; 2 349 927
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergik; 615; 2 350 154
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergik; 709; 2 350 747
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergik; 712; 2 350 766
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergik; 776; 2 351 184
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; vergil; 118; 2 352 227
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergil; 146; 2 352 422
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergil; 165; 2 352 556
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergil; 244; 2 353 051
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergil; 293; 2 353 385
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; vergil; 336; 2 353 675
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergil; 400; 2 354 098
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergil; 401; 2 354 102
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergil; 409; 2 354 157
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergil; 570; 2 355 209
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergil; 571; 2 355 217
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergil; 575; 2 355 239
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergil; 597; 2 355 385
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergil; 725; 2 356 201
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergil; 727; 2 356 212
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergil; 730; 2 356 232
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergil; 806; 2 356 699
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergil; 813; 2 356 745
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergil; 886; 2 357 230
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; jongl; 345; 2 359 575
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; jongl; 384; 2 359 818
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; jongl; 423; 2 360 041
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; jongl; 601; 2 361 102
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; jongl; 733; 2 361 885
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; jongl; 1116; 2 364 224
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; jongl; 1121; 2 364 252
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; jongl; 1224; 2 364 868
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; mous; 79; 2 367 036
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; mous; 422; 2 369 061
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; mous; 724; 2 370 818
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; mous; 1952; 2 377 963
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; mous; 2075; 2 378 664
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; amou; 17; 2 382 747
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; amou; 257; 2 384 177
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; amou; 259; 2 384 189
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; amou; 313; 2 384 507
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; amou; 369; 2 384 822
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; amou; 370; 2 384 830
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; amou; 391; 2 384 974
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; amou; 491; 2 385 598
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; amou; 492; 2 385 605
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; amou; 559; 2 385 983
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; amou; 624; 2 386 375
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; amou; 775; 2 387 265
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; amou; 952; 2 388 333
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; amou; 953; 2 388 339
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; amou; 1038; 2 388 843
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; amou; 1163; 2 389 596
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; amou; 1298; 2 390 458
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; amou; 1434; 2 391 292
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; amou; 1526; 2 391 898
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; amou; 1972; 2 394 704
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; amou; 2008; 2 394 917
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; amou; 2009; 2 394 924
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; amou; 2306; 2 396 728
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; amou; 2307; 2 396 734
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; amou; 2308; 2 396 739
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; vcou; 19; 2 398 360
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; vcou; 76; 2 398 877
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; vcou; 102; 2 399 124
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; vcou; 113; 2 399 222
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; vcou; 114; 2 399 233
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; vcou; 265; 2 400 641
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; vcou; 294; 2 400 911
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; vcou; 334; 2 401 294
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; atre; 56; 2 402 886
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; atre; 75; 2 403 004
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; atre; 81; 2 403 049
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; atre; 89; 2 403 101
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; atre; 98; 2 403 165
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; atre; 344; 2 404 668
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; atre; 397; 2 405 009
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; atre; 428; 2 405 201
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; atre; 512; 2 405 715
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; atre; 651; 2 406 575
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; atre; 810; 2 407 517
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; avu; 206; 2 408 863
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; avu; 255; 2 409 157
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; avu; 299; 2 409 434
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; sully2; 3643; 2 442 909
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; sully2; 3741; 2 443 931
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; sully2; 4184; 2 448 455
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; amo; 18; 2 450 037
i; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; il|je; y; amo; 46; 2 450 205
i; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; il|je; y; amo; 60; 2 450 297
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; amo; 507; 2 452 981
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; amo; 553; 2 453 257
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; amo; 593; 2 453 486
i; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; il|je; il; amo; 748; 2 454 434
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; amo; 748; 2 454 439
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; amo; 881; 2 455 252
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; amo; 884; 2 455 268
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; amo; 1343; 2 458 021
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; amo; 1379; 2 458 237
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; amo; 1408; 2 458 414
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; amo; 2321; 2 463 964
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; amo; 2359; 2 464 194
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; perc; 127; 2 465 095
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; perc; 234; 2 465 737
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; perc; 284; 2 466 057
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; perc; 435; 2 466 937
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; perc; 437; 2 466 949
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; perc; 997; 2 470 292
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; perc; 1138; 2 471 082
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; perc; 1423; 2 472 787
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; perc; 1466; 2 473 053
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; thebe; 337; 2 501 689
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; thebe; 342; 2 501 718
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; thebe; 717; 2 503 937
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; hue; 30; 2 504 469
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; hue; 85; 2 504 922
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; hue; 87; 2 504 934
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; hue; 197; 2 505 579
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; hue; 343; 2 506 402
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; hue; 430; 2 506 903
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; hue; 491; 2 507 263
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; hue; 506; 2 507 352
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; hue; 527; 2 507 481
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; hue; 529; 2 507 495
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; hue; 533; 2 507 525
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; hue; 534; 2 507 530
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; faba; 430; 2 510 741
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; faba; 431; 2 510 746
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; faba; 437; 2 510 780
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; faba; 542; 2 511 463
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; faba; 569; 2 511 630
